day_month,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
2024-04-30,,9.4675,7.3175,7.816875,9.5275,8.399687,8.378125,8.423125,,8.35,8.116875,8.3175,8.62375,8.93625,8.66875,8.59375,8.87,8.845,9.308125,8.45875,8.8625,8.764375,9.18,8.893125,8.583125,9.14125,9.11625,8.781875,7.788125,8.2325,9.8625,9.566875,8.859375,8.268125,9.17625,9.385625,10.114375,10.440625,8.9425,7.366875,7.5625,7.34,8.52625,8.97,8.005,7.168125,8.1325
2024-05-01,,9.546875,7.463125,7.8875,9.669687,8.54375,8.485625,8.529062,,8.4725,8.185,8.5675,8.65375,9.006875,8.78125,8.7625,8.995,8.868125,9.440625,8.605,8.973125,8.876875,9.30375,9.064375,8.674375,9.3025,9.23625,8.9125,7.891875,8.299375,9.92625,9.696875,8.959375,8.42375,9.27875,9.48875,10.255625,10.52875,9.04625,7.48375,7.74875,7.45375,8.638125,9.103125,8.1025,7.295625,8.244375
2024-05-02,,9.62625,7.60875,7.992187,9.811875,8.634375,8.564062,8.635,,8.595,8.324375,8.73125,8.705625,9.113125,8.85125,8.906875,9.16375,8.958125,9.665625,8.7875,9.05125,8.981875,9.425625,9.17875,8.7175,9.4125,9.32875,8.965,7.98375,8.3525,10.033125,9.824375,9.04625,8.573125,9.43625,9.633125,10.44375,10.6525,9.16875,7.686875,7.826875,7.534375,8.665625,9.2275,8.17875,7.35625,8.349375
2024-05-03,,9.77625,7.715937,8.096875,9.879688,8.725,8.6425,8.792812,,8.717188,8.465625,8.821875,8.790625,9.1925,8.9425,9.028125,9.22,9.128125,9.7725,8.9325,9.22625,9.085625,9.606875,9.291875,8.785625,9.496875,9.40625,9.039375,8.11625,8.381875,10.18,9.965625,9.1825,8.60625,9.4825,9.77125,10.696875,10.731875,9.275625,7.815625,7.930625,7.701875,8.760625,9.393125,8.303125,7.46375,8.44875
2024-05-04,,9.92625,7.823125,8.242812,9.9475,8.783125,8.754688,8.950625,,8.839375,8.564375,8.941875,8.87375,9.345,9.056875,9.155,9.30375,9.265,9.920625,9.053125,9.3925,9.210625,9.77625,9.416875,8.9175,9.61125,9.5475,9.15625,8.2225,8.465,10.29,10.05625,9.33125,8.72875,9.555625,9.911875,10.830625,10.830625,9.345,7.903125,8.135,7.8475,8.840625,9.5175,8.514375,7.591875,8.515625
2024-05-05,,10.019062,7.965625,8.38875,10.023438,8.84125,8.866875,9.101875,,8.97625,8.648125,9.09375,8.960625,9.4225,9.151875,9.30625,9.473125,9.413125,10.061875,9.13375,9.54125,9.315,9.98,9.526875,8.96125,9.725,9.675625,9.298125,8.345,8.576875,10.398125,10.163125,9.503125,8.836875,9.6575,9.95875,10.8725,10.909375,9.43625,7.9975,8.37,7.879375,8.951875,9.644375,8.633125,7.66625,8.6675
2024-05-06,,10.111875,8.108125,8.513125,10.099375,8.90875,9.018125,9.253125,,9.113125,8.733375,9.2275,9.105625,9.4825,9.211875,9.39875,9.6175,9.534375,10.138125,9.25125,9.59125,9.41125,10.0625,9.64375,8.9975,9.80375,9.681875,9.4175,8.455625,8.676875,10.47,10.236875,9.695625,8.95375,9.8125,10.091875,10.935625,11.08625,9.590625,8.1225,8.503125,7.99375,9.046875,9.758125,8.769375,7.801875,8.803125
2024-05-07,,10.205938,8.25,8.6375,10.22625,8.97625,9.169375,9.40875,,9.169375,8.818625,9.333125,9.19125,9.591875,9.29625,9.456875,9.731875,9.7125,10.26625,9.415625,9.714375,9.549375,10.14125,9.721875,9.0625,9.86875,9.7525,9.564375,8.538125,8.845625,10.5625,10.384375,9.835,9.03375,10,10.2025,11.01875,11.265625,9.656875,8.27375,8.604375,8.139375,9.114375,9.87,8.8875,7.913125,8.901875
2024-05-08,,10.3,8.391875,8.728437,10.353125,9.165625,9.231562,9.564375,,9.225625,8.903875,9.52625,9.285625,9.723125,9.373125,9.509375,9.8575,9.9125,10.39,9.53125,9.826875,9.69875,10.325,9.834375,9.145625,9.97125,9.83125,9.68125,8.643125,9.013125,10.641875,10.475,9.905625,9.179375,10.131875,10.31,11.125,11.359375,9.774375,8.3925,8.700625,8.24,9.24375,9.959375,8.985625,8.041875,8.995625
2024-05-09,,10.443125,8.512812,8.819375,10.53,9.355,9.29375,9.68125,,9.326875,8.989125,9.72,9.325,9.8925,9.448125,9.50875,9.98875,10.084375,10.46375,9.666875,9.96625,9.820625,10.49125,9.930625,9.21125,10.07125,9.938125,9.79625,8.804375,9.1225,10.724375,10.61,10.01375,9.395625,10.26875,10.454375,11.1825,11.4375,9.82875,8.485,8.77625,8.33875,9.415,10.09375,9.08875,8.1675,9.09
2024-05-10,,10.58625,8.63375,8.939062,10.706875,9.45,9.484062,9.798125,,9.428125,9.074375,9.801875,9.385625,9.950625,9.594375,9.588125,10.104375,10.255625,10.49875,9.78875,10.051875,9.99125,10.6025,9.99625,9.248125,10.19625,10.084375,9.88,8.951875,9.268125,10.795625,10.696875,10.091875,9.5875,10.253125,10.59875,11.245,11.47125,9.908125,8.625,8.895,8.498125,9.52125,10.17125,9.146875,8.226875,9.144375
2024-05-11,,10.710938,8.775312,9.05875,10.76875,9.545,9.674375,9.935,,9.548125,9.215,9.96875,9.4525,10.083125,9.74625,9.7375,10.2425,10.325625,10.526875,9.94875,10.085625,10.1475,10.695625,10.07375,9.27,10.326875,10.264375,10.025,9.031875,9.385,10.873125,10.86,10.15625,9.834375,10.2625,10.755625,11.3375,11.5,9.955625,8.796875,9.048125,8.621875,9.5775,10.279375,9.251875,8.399375,9.18375
2024-05-12,,10.835625,8.916875,9.1675,10.830625,9.633125,9.736875,10.071875,,9.668125,9.36375,10.083125,9.518125,10.24,9.859375,9.9025,10.325,10.406875,10.565625,10.06,10.20875,10.236875,10.8575,10.18875,9.35875,10.47125,10.334375,10.159375,9.165,9.4525,10.96875,10.984375,10.3225,10.028125,10.435,10.905625,11.4225,11.60875,10.0625,8.960625,9.305625,8.720625,9.683125,10.341875,9.41125,8.464375,9.26625
2024-05-13,,10.9925,8.972812,9.27625,10.908125,9.72125,9.799375,10.196875,,9.746562,9.58875,10.225,9.664375,10.3225,10.02125,10.000625,10.40875,10.550625,10.64,10.096875,10.3,10.314375,10.966875,10.3225,9.40125,10.598125,10.44,10.27,9.26125,9.60875,11.0575,11.073125,10.489375,10.16125,10.54125,10.964375,11.565,11.886875,10.16,9.065,9.4725,8.816875,9.775,10.444375,9.49875,8.51375,9.384375
2024-05-14,,11.149375,9.02875,9.445,10.985625,9.792812,9.89125,10.321875,,9.825,9.731875,10.3325,9.855625,10.43875,10.115,10.165,10.49875,10.59875,10.80125,10.194375,10.49875,10.38375,11.050625,10.43875,9.44875,10.65,10.5475,10.325625,9.298125,9.738125,11.184375,11.17125,10.581875,10.28625,10.62125,11.02125,11.70625,11.94625,10.284375,9.1875,9.54875,8.905625,9.821875,10.54,9.65125,8.613125,9.554375
2024-05-15,,11.414375,9.174375,9.61375,11.058125,9.864375,9.983125,10.456562,,9.966562,9.93,10.495625,9.94125,10.555625,10.225,10.2825,10.6275,10.69625,10.978125,10.299375,10.6575,10.344375,11.1425,10.541875,9.543125,10.77375,10.651875,10.400625,9.384375,9.82,11.28375,11.25375,10.746875,10.474375,10.74875,11.126875,11.779375,12.0525,10.450625,9.350625,9.64875,9,9.928125,10.648125,9.833125,8.706875,9.64125
2024-05-16,,11.679375,9.32,9.739062,11.130625,9.98125,10.115625,10.59125,,10.108125,10.02625,10.69,10.05125,10.6575,10.309375,10.44625,10.754375,10.800625,11.10375,10.421875,10.76875,10.464375,11.26375,10.686875,9.68625,10.88875,10.734375,10.5,9.5975,9.956875,11.3425,11.393125,10.865625,10.6,10.87,11.224375,11.851875,12.141875,10.575625,9.4925,9.7625,9.1625,10.028125,10.71625,9.928125,8.76375,9.706875
2024-05-17,,11.653125,9.425312,9.864375,11.238125,10.098125,10.248125,10.7,,10.214062,10.17,10.7925,10.115,10.8025,10.420625,10.52,10.903125,10.831875,11.238125,10.590625,10.895625,10.51875,11.37875,10.773125,9.865625,11.023125,10.7325,10.70125,9.69125,10.056875,11.381875,11.47125,11.026875,10.669375,10.87,11.3625,12.016875,12.165625,10.609375,9.58125,9.8575,9.313125,10.203125,10.7925,9.9875,8.838125,9.844375
2024-05-18,,11.626875,9.530625,9.955312,11.345625,10.16875,10.366875,10.80875,,10.32,10.313125,10.915625,10.1875,10.880625,10.53,10.598125,11.070625,10.981875,11.344375,10.68,11.075,10.6375,11.514375,10.896875,9.93125,11.17,10.858125,10.866875,9.841875,10.103125,11.519375,11.505625,11.1375,10.775,10.99625,11.48125,12.14875,12.19375,10.663125,9.668125,10.01,9.46875,10.385625,10.895625,10.11,8.941875,9.833125
2024-05-19,,11.668438,9.665312,10.04625,11.477188,10.239375,10.485625,10.945938,,10.4075,10.473125,10.98375,10.428125,11.034375,10.66375,10.668125,11.221875,11.059375,11.49625,10.789375,11.170625,10.789375,11.656875,11.019375,10.040625,11.325,11.090625,10.959375,9.998125,10.21625,11.6325,11.5375,11.215,10.921875,11.111875,11.5975,12.28375,12.2375,10.8425,9.77125,10.14125,9.546875,10.446875,10.960625,10.2075,9.078125,9.87625
2024-05-20,,11.71,9.8,10.185625,11.60875,10.263125,10.5475,11.083125,,10.495,10.61875,11.065625,10.563125,11.02,10.796875,10.785,11.3325,11.115,11.638125,10.91875,11.215,10.976875,11.8525,11.053125,10.22125,11.595,11.29125,11.033125,10.11375,10.40125,11.655,11.6275,11.305,11.083125,11.201875,11.72875,12.34875,12.350625,10.925,9.848125,10.296875,9.646875,10.535625,11.05875,10.2875,9.19375,10.040625
2024-05-21,,11.822578,9.930625,10.325,11.70375,10.286875,10.609375,11.208125,,10.526875,10.719375,11.23625,10.699375,11.13375,10.875625,10.916875,11.395625,11.248125,11.744375,11.15,11.21,11.214375,12.013125,11.189375,10.359375,11.733125,11.281875,11.201875,10.253125,10.6275,11.744375,11.6525,11.525625,11.16625,11.331875,11.815,12.468125,12.48625,11.025625,9.876875,10.47125,9.78625,10.73,11.19375,10.355625,9.32625,10.21375
2024-05-22,,11.935156,10.06125,10.479062,11.79875,10.395,10.745312,11.333125,,10.55875,10.77375,11.365,10.8125,11.194375,10.891875,11.06,11.42875,11.301875,11.82125,11.150625,11.22875,11.32625,12.158125,11.25375,10.475,11.779375,11.353125,11.34375,10.389375,10.766875,11.856875,11.76375,11.73375,11.27375,11.388125,11.93875,12.590625,12.62375,11.07,10.0175,10.513125,9.943125,10.9,11.31,10.364375,9.51125,10.309375
2024-05-23,,12.047734,10.195938,10.633125,11.804688,10.503125,10.88125,11.467188,,10.669688,10.845,11.586875,10.890625,11.240625,10.8825,11.178125,11.485,11.44875,11.946875,11.20625,11.311875,11.44375,12.258125,11.364375,10.56625,11.865,11.54875,11.46375,10.64625,10.915625,11.9875,11.800625,11.94,11.460625,11.39375,12.085625,12.724375,12.765,11.115,10.115625,10.524375,10.13875,11.056875,11.441875,10.391875,9.620625,10.38375
2024-05-24,,12.160312,10.330625,10.742812,11.810625,10.672812,10.937812,11.60125,,10.780625,10.9375,11.6275,10.955,11.285625,10.9525,11.22,11.525625,11.63875,12.1675,11.3025,11.396875,11.52125,12.274375,11.483125,10.580625,12.011875,11.749375,11.61125,10.833125,10.983125,12.066875,12.035,12.17,11.589375,11.5125,12.2125,12.7525,12.92,11.220625,10.19875,10.546875,10.26875,11.16875,11.526875,10.483125,9.679375,10.511875
2024-05-25,,12.272891,10.4275,10.8525,11.993125,10.8425,10.994375,11.696875,,10.90125,11.1125,11.7425,11.0475,11.401875,11.024375,11.3425,11.640625,11.738125,12.281875,11.411875,11.46125,11.651875,12.356875,11.54625,10.6175,12.083125,11.92375,11.7,11.091875,11.071875,12.16625,12.141875,12.276875,11.673125,11.5925,12.28625,12.72375,12.989375,11.21375,10.271875,10.673125,10.25625,11.265625,11.744375,10.565625,9.743125,10.6475
2024-05-26,,12.385469,10.524375,10.9625,12.175625,10.884687,11.039688,11.7925,,11.021875,11.24875,11.874375,11.1875,11.508125,11.116875,11.43875,11.72875,11.876875,12.38125,11.435625,11.591875,11.76875,12.485625,11.61375,10.63375,12.25875,12.0875,11.750625,11.19625,11.1975,12.275625,12.299375,12.418125,11.729375,11.665,12.390625,12.790625,13.0975,11.310625,10.339375,10.801875,10.340625,11.363125,11.890625,10.693125,9.744375,10.763125
2024-05-27,,12.498047,10.579688,11.0725,12.225,10.926875,11.085,11.819375,,11.12375,11.358125,11.993125,11.350625,11.593125,11.21125,11.49,11.7875,11.945,12.425625,11.465625,11.69125,11.9325,12.609375,11.604375,10.66,12.3875,12.251875,11.853125,11.355625,11.334375,12.3375,12.40125,12.551875,11.87,11.9525,12.44625,12.89,13.141875,11.41625,10.491875,10.945625,10.40625,11.5675,11.911875,10.820625,9.81125,10.80625
2024-05-28,,12.610625,10.635,11.256875,12.274375,11.055,11.238438,11.84625,,11.225625,11.479375,12.105,11.44375,11.73875,11.285625,11.58,11.89,12.005,12.535625,11.556875,11.86125,12.03125,12.6675,11.749375,10.78625,12.56875,12.2925,11.910625,11.48625,11.498125,12.415,12.53375,12.67125,12.050625,12.043125,12.4125,13.00375,13.194375,11.38125,10.655625,11.1075,10.4975,11.674375,12.03625,10.878125,9.9,10.836875
2024-05-29,,12.714688,10.7825,11.44125,12.348125,11.183125,11.391875,11.951562,,11.303438,11.6375,12.233125,11.515,11.859375,11.364375,11.655,12.059375,12.08875,12.641875,11.704375,11.949375,12.199375,12.751875,11.9025,10.945,12.759375,12.363125,11.98875,11.715,11.695,12.53,12.645,12.811875,12.21,12.1175,12.509375,13.066875,13.191875,11.379375,10.7225,11.1625,10.67125,11.771875,12.085625,10.913125,10.0625,10.88
2024-05-30,,12.81875,10.93,11.635937,12.421875,11.270312,11.524062,12.056875,,11.38125,11.804375,12.3325,11.625,11.9625,11.465,11.78375,12.26625,12.189375,12.7825,11.946875,12.015,12.35875,12.785625,11.99875,11.019375,12.8825,12.366875,12.10125,11.8575,11.8925,12.656875,12.704375,12.91625,12.345625,12.18,12.7,13.23875,13.1975,11.4925,10.88875,11.27875,10.7475,11.89625,12.149375,10.91125,10.190625,10.918125
2024-05-31,,12.976875,11.014375,11.830625,12.495,11.3575,11.65625,12.127188,,11.5725,11.88875,12.316875,11.69375,12.0325,11.64125,11.934375,12.374375,12.29375,12.86125,11.92375,12.10375,12.469375,12.86,12.1,11.1175,12.91,12.43,12.1325,11.9575,12.041875,12.78375,12.751875,13.01375,12.495625,12.27,12.845625,13.42875,13.253125,11.6225,11.040625,11.42625,10.859375,12.055,12.28875,10.91875,10.290625,11.06375
2024-06-01,,13.135,11.09875,11.947812,12.568125,11.376875,11.79125,12.1975,,11.76375,11.965625,12.416875,11.829375,12.12125,11.74125,12.068125,12.49875,12.37625,12.91125,12.043125,12.165,12.608125,12.8725,12.213125,11.263125,13.025625,12.55125,12.24375,12.06375,12.16625,12.914375,12.8825,13.140625,12.580625,12.31625,12.949375,13.578125,13.39875,11.7875,11.1,11.54,10.9575,12.21375,12.353125,11.02,10.409375,11.140625
2024-06-02,,13.327188,11.169375,12.065,12.6475,11.39625,11.92625,12.335,,11.83875,12.1125,12.51,12.0325,12.185625,11.89625,12.2475,12.53625,12.491875,13.001875,12.20625,12.255625,12.7275,12.921875,12.344375,11.343125,13.103125,12.719375,12.270625,12.210625,12.231875,13.069375,13.033125,13.204375,12.543125,12.414375,13.1325,13.68375,13.510625,11.93,11.235625,11.69375,11.08625,12.30125,12.429375,11.2175,10.506875,11.180625
2024-06-03,,13.519375,11.24,12.124062,12.726875,11.547188,12.016875,12.4725,,11.91375,12.339375,12.645625,12.135625,12.2225,11.955,12.35875,12.6025,12.6025,13.050625,12.335625,12.369375,12.864375,12.976875,12.379375,11.449375,13.174375,12.915,12.32875,12.318125,12.284375,13.119375,13.13,13.258125,12.518125,12.50125,13.36625,13.77875,13.58625,12.075,11.434375,11.825,11.21125,12.346875,12.528125,11.41125,10.579375,11.191875
2024-06-04,,13.624062,11.426875,12.183125,12.946562,11.698125,12.1075,12.59,,11.96625,12.554375,12.745,12.171875,12.243125,12.07,12.469375,12.7025,12.721875,13.0525,12.396875,12.61125,12.93,13.145,12.3625,11.560625,13.244375,12.916875,12.374375,12.35375,12.359375,13.230625,13.226875,13.43625,12.654375,12.61625,13.52125,13.831875,13.67125,12.21875,11.62625,11.926875,11.348125,12.414375,12.615625,11.580625,10.67875,11.26125
2024-06-05,,13.72875,11.61375,12.155312,13.16625,11.854062,12.21,12.7075,,12.01875,12.646875,12.781875,12.295,12.31375,12.180625,12.62375,12.828125,12.843125,13.12125,12.47375,12.759375,13.008125,13.379375,12.43,11.671875,13.348125,12.9325,12.44625,12.37125,12.5225,13.403125,13.320625,13.561875,12.796875,12.6825,13.61,13.868125,13.711875,12.40625,11.789375,11.949375,11.4525,12.496875,12.738125,11.67875,10.64875,11.3825
2024-06-06,,13.805312,11.688125,12.1275,13.148438,12.01,12.3125,12.888125,,12.184687,12.67125,12.773125,12.428125,12.44375,12.140625,12.84375,12.99375,12.968125,13.240625,12.58375,12.901875,13.081875,13.538125,12.66125,11.724375,13.445625,13.025625,12.569375,12.4825,12.604375,13.4975,13.44,13.71125,12.87,12.805625,13.725,14.03875,13.796875,12.578125,11.89375,12.081875,11.615,12.651875,12.850625,11.761875,10.71875,11.376875
2024-06-07,,13.881875,11.7625,12.176875,13.130625,12.126562,12.454687,13.06875,,12.350625,12.696875,12.834375,12.459375,12.610625,12.27,12.895625,13.120625,13.009375,13.290625,12.77375,12.946875,13.160625,13.655625,12.869375,11.799375,13.555,13.145625,12.6725,12.71125,12.65,13.57875,13.49875,13.8075,12.965625,12.9325,13.750625,14.16,13.86125,12.731875,12.045,12.24625,11.678125,12.749375,12.96875,11.79375,10.846875,11.435
2024-06-08,,13.935938,11.922812,12.22625,13.27625,12.243125,12.596875,13.290312,,12.373438,12.65,12.895625,12.49875,12.756875,12.385,12.92,13.210625,13.035,13.344375,12.90375,12.980625,13.36625,13.76375,12.9675,11.860625,13.6475,13.228125,12.830625,12.910625,12.78125,13.74875,13.679375,13.904375,13.03625,13.105625,13.79625,14.216875,13.95,12.895625,12.198125,12.468125,11.815,12.806875,13.103125,11.885625,10.9225,11.47
2024-06-09,,13.99,12.083125,12.514375,13.421875,12.326875,12.726562,13.511875,,12.39625,12.7425,12.966875,12.54375,13.00875,12.524375,13.020625,13.26375,13.136875,13.468125,12.985,13.043125,13.5525,13.79125,13.029375,11.894375,13.74375,13.34625,12.99875,13.003125,12.929375,13.831875,13.804375,14.085625,13.100625,13.28125,13.87625,14.283125,14.149375,12.92375,12.304375,12.539375,11.9575,12.96625,13.294375,11.9425,10.985625,11.5475
2024-06-10,,14.015938,12.236562,12.8025,13.584062,12.410625,12.85625,13.576875,,12.492812,12.8025,13.2675,12.695,13.0175,12.563125,13.105,13.315625,13.23625,13.515625,13.115625,13.115625,13.715,13.8775,13.176875,12.013125,13.8725,13.516875,13.113125,13.155,13.115,13.938125,13.84375,14.166875,13.243125,13.41625,13.944375,14.401875,14.2225,13.059375,12.331875,12.725,12.06,13.115625,13.415625,12.098125,11.13875,11.57875
2024-06-11,,14.041875,12.39,12.999375,13.74625,12.559375,12.994688,13.641875,,12.589375,12.95625,13.431875,12.776875,13.1225,12.63125,13.2125,13.423125,13.239375,13.669375,13.210625,13.100625,13.65875,13.98875,13.345625,12.161875,13.9925,13.615625,13.19625,13.355625,13.25,14.06,13.86625,14.219375,13.370625,13.510625,13.9375,14.46875,14.34125,13.19625,12.420625,12.84,12.1525,13.236875,13.5125,12.18375,11.174375,11.7275
2024-06-12,,14.110937,12.600937,13.19625,13.805,12.708125,13.133125,13.721562,,12.670312,13.03875,13.55125,12.961875,13.239375,12.8225,13.255625,13.52,13.185,13.903125,13.214375,13.095,13.681875,14.100625,13.48,12.26375,14.06,13.749375,13.2825,13.496875,13.259375,14.15625,13.935,14.314375,13.4925,13.5975,14.045625,14.5475,14.463125,13.34125,12.490625,13.01625,12.239375,13.338125,13.653125,12.354375,11.186875,11.919375
2024-06-13,,14.18,12.811875,13.229687,13.86375,12.819375,13.303125,13.80125,,12.75125,13.0875,13.61,13.11375,13.29875,13,13.265,13.6675,13.23,14.0375,13.2225,13.2175,13.70375,14.16,13.6775,12.375625,14.11875,13.90375,13.41375,13.690625,13.351875,14.286875,14.0625,14.355625,13.616875,13.65875,14.263125,14.669375,14.635,13.5275,12.5725,13.099375,12.31125,13.406875,13.826875,12.45875,11.24875,12.15
2024-06-14,,14.330625,12.976562,13.263125,13.911562,12.930625,13.473125,13.871562,,12.902812,13.210625,13.709375,13.24875,13.399375,13.08,13.288125,13.720625,13.423125,14.13125,13.20625,13.33625,13.80625,14.22375,13.81,12.48625,14.168125,14.05875,13.57125,13.751875,13.45625,14.3775,14.155,14.461875,13.68375,13.7875,14.4325,14.789375,14.754375,13.663125,12.718125,13.190625,12.365625,13.5275,13.85,12.5575,11.280625,12.20125
2024-06-15,,14.48125,13.14125,13.431562,13.959375,13.045,13.540625,13.941875,,13.054375,13.445,13.884375,13.4575,13.464375,13.191875,13.314375,13.83375,13.480625,14.243125,13.326875,13.52,13.945,14.2625,13.83375,12.700625,14.230625,14.13375,13.640625,13.791875,13.593125,14.386875,14.270625,14.66125,13.788125,13.918125,14.645,14.94375,14.825,13.766875,12.868125,13.303125,12.49,13.686875,13.989375,12.67875,11.401875,12.175
2024-06-16,,14.608125,13.221562,13.6,14.016562,13.159375,13.608125,14.056562,,13.16375,13.7075,14.058125,13.625625,13.641875,13.30875,13.4225,14.00125,13.50375,14.309375,13.42,13.729375,13.9875,14.325,13.904375,12.891875,14.338125,14.244375,13.73125,13.893125,13.721875,14.46125,14.321875,14.753125,13.82375,14.023125,14.771875,15.085,14.875625,13.83625,12.946875,13.31,12.6025,13.65875,14.12,12.8175,11.590625,12.21875
2024-06-17,,14.735,13.301875,13.800938,14.07375,13.2125,13.670312,14.17125,,13.273125,13.9175,14.158125,13.716875,13.743125,13.39375,13.513125,14.184375,13.6325,14.45625,13.59875,13.879375,14.07,14.425,13.975,13.070625,14.469375,14.3575,13.8475,13.956875,13.891875,14.538125,14.48375,14.87375,13.965625,14.179375,14.785625,15.225625,15.005,13.8625,13.004375,13.351875,12.696875,13.7225,14.178125,12.92,11.764375,12.34875
2024-06-18,,14.955625,13.390312,14.001875,14.1175,13.265625,13.7325,14.24625,,13.315625,14.0475,14.28125,13.875,13.730625,13.4975,13.675625,14.373125,13.75125,14.46625,13.695625,13.968125,14.156875,14.503125,14.09125,13.209375,14.5525,14.429375,13.939375,14.011875,14.00125,14.6325,14.600625,15.0375,14.0875,14.288125,14.896875,15.36125,15.18625,14.018125,13.02125,13.465625,12.858125,13.788125,14.194375,12.985625,11.84375,12.484375
2024-06-19,,15.17625,13.47875,14.081875,14.16125,13.352812,13.922812,14.32125,,13.358125,14.05,14.4575,13.98375,13.829375,13.573125,13.8575,14.499375,13.87375,14.496875,13.81375,14.071875,14.2375,14.575625,14.223125,13.275,14.594375,14.505625,13.99375,14.065625,14.11375,14.738125,14.68875,15.11375,14.144375,14.3425,14.87625,15.465625,15.296875,14.201875,13.08625,13.5825,13.011875,13.904375,14.316875,12.99875,11.86,12.61125
2024-06-20,,15.294375,13.626875,14.161875,14.20875,13.44,14.113125,14.367812,,13.476875,14.061875,14.538125,14.093125,13.9225,13.619375,13.896875,14.71,14.07375,14.63625,13.93375,14.206875,14.28,14.543125,14.30375,13.299375,14.639375,14.691875,14.03,14.10625,14.249375,14.91,14.735625,15.2475,14.1025,14.446875,14.92125,15.645625,15.44,14.260625,13.174375,13.81125,13.116875,14.016875,14.42375,13.0275,11.9475,12.719375
2024-06-21,,15.4125,13.775,14.225625,14.25625,13.58625,14.176562,14.414375,,13.595625,14.016875,14.5775,14.235625,14.0375,13.63,13.944375,14.793125,14.219375,14.685,14.043125,14.31,14.444375,14.6775,14.405625,13.434375,14.649375,14.865,14.24875,14.13875,14.399375,15.018125,14.806875,15.276875,14.1825,14.5425,15.023125,15.778125,15.488125,14.295,13.2725,13.910625,13.225625,14.174375,14.475,13.004375,11.966875,12.8375
2024-06-22,,15.531875,13.879688,14.289375,14.314062,13.7325,14.24,14.451562,,13.727188,14.111875,14.65,14.27,14.1675,13.786875,14.0525,14.875625,14.329375,14.7325,14.13875,14.523125,14.59625,14.84,14.531875,13.6525,14.760625,14.979375,14.38375,14.251875,14.538125,15.085625,14.88375,15.445,14.288125,14.626875,15.09375,15.8625,15.52125,14.464375,13.371875,14.00125,13.3475,14.323125,14.566875,13.121875,12.0025,12.89625
2024-06-23,,15.65125,13.984375,14.3675,14.371875,13.83625,14.4,14.48875,,13.85875,14.235,14.61375,14.26375,14.225625,13.999375,14.104375,14.934375,14.386875,14.88375,14.27125,14.555625,14.6875,14.941875,14.611875,13.7125,14.914375,15.046875,14.518125,14.36,14.580625,15.205,14.986875,15.55,14.308125,14.715625,15.175,15.93125,15.569375,14.4675,13.52875,14.08625,13.381875,14.423125,14.6775,13.20625,12.04375,12.820625
2024-06-24,,15.693437,14.108125,14.445625,14.457188,13.94,14.56,14.551875,13.78125,13.99625,14.3525,14.69875,14.338125,14.3375,14.115,14.244375,14.998125,14.44,14.961875,14.3975,14.59625,14.815625,14.978125,14.649375,13.720625,15.0625,15.108125,14.685,14.424375,14.553125,15.294375,15.120625,15.6825,14.314375,14.805625,15.284375,16.05875,15.64625,14.564375,13.60375,14.219375,13.565,14.461875,14.795625,13.313125,12.063125,12.834375
2024-06-25,,15.735625,14.225625,14.609375,14.5425,14.017187,14.669375,14.615,13.839062,14.13375,14.521875,14.799375,14.409375,14.3825,14.2525,14.333125,14.9975,14.585,14.9925,14.4825,14.69375,14.9075,14.951875,14.66875,13.784375,15.15875,15.154375,14.80875,14.591875,14.569375,15.37125,15.220625,15.80875,14.3125,14.950625,15.44375,16.2,15.760625,14.6,13.723125,14.37125,13.82625,14.498125,15.00625,13.47625,12.199375,12.898125
2024-06-26,,15.868437,14.305312,14.773125,14.602188,14.094375,14.77875,14.795938,13.896875,14.32125,14.568125,14.866875,14.486875,14.389375,14.341875,14.40625,15.005625,14.7075,15.035,14.64,14.730625,15.030625,14.96375,14.689375,13.934375,15.26125,15.16375,14.82125,14.751875,14.659375,15.38625,15.2575,15.903125,14.38875,15.025625,15.565,16.27625,15.84875,14.7375,13.695,14.51375,13.9475,14.62125,15.1775,13.62875,12.251875,13.04
2024-06-27,,16.00125,14.385,14.908125,14.661875,14.210312,14.925938,14.976875,13.967812,14.50875,14.6,14.938125,14.476875,14.454375,14.513125,14.5475,15.075,14.744375,15.064375,14.705625,14.814375,15.178125,15.010625,14.801875,14.000625,15.30875,15.231875,14.850625,14.810625,14.816875,15.41875,15.268125,15.993125,14.490625,15.160625,15.6475,16.351875,15.985625,14.8725,13.76125,14.569375,14.003125,14.79,15.18,13.73625,12.335625,13.153125
2024-06-28,,16.051875,14.4575,15.043125,14.80875,14.32625,15.073125,15.067188,14.03875,14.660625,14.689375,15.0025,14.50125,14.451875,14.6625,14.6575,15.085625,14.791875,15.095,14.7575,14.88625,15.41625,15.139375,14.931875,14.09125,15.40125,15.32,14.903125,14.876875,14.8975,15.43125,15.316875,16.02375,14.55875,15.263125,15.773125,16.406875,16.125,14.96,13.87875,14.63875,14.084375,14.8575,15.23,13.8075,12.363125,13.229375
